idx,smiles,CYP3A4,group,img_path
189.0,Cc1cc(C)cc(-n2nnnc2SCC(=O)Nc2nc(-c3ccc(F)cc3)cs2)c1,1.0,train,../data/images/CYP3A4/189.png
190.0,CCOc1ccc(-c2c[n+]([O-])c3c([n+]2[O-])CCCC3)c(OCC)c1,0.0,train,../data/images/CYP3A4/190.png
191.0,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2F)cc1,0.0,train,../data/images/CYP3A4/191.png
192.0,COCCNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,1.0,train,../data/images/CYP3A4/192.png
193.0,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,0.0,train,../data/images/CYP3A4/193.png
194.0,CC1(C)[C@@H](CC(=O)O)CCC[C@@H]1CC(=O)O,0.0,train,../data/images/CYP3A4/194.png
195.0,Cc1ccc(OCC(=O)NNC(=O)CCc2ccccc2)cc1,0.0,train,../data/images/CYP3A4/195.png
196.0,COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3Cl)CC2)cc1,1.0,train,../data/images/CYP3A4/196.png
197.0,O=C1c2ccccc2-c2ccc(N(Cc3ccc(Br)cc3)Cc3ccc(Br)cc3)cc21,0.0,train,../data/images/CYP3A4/197.png
198.0,Cc1c(C(=O)O)sc2nc(C)n(C)c(=O)c12,0.0,train,../data/images/CYP3A4/198.png
199.0,Cc1cccc(CSc2cccc3cccnc23)c1,0.0,train,../data/images/CYP3A4/199.png
200.0,CN(CC(O)COc1ccc2cc(Br)ccc2c1)C1CCCCC1,0.0,train,../data/images/CYP3A4/200.png
201.0,N#Cc1cc(N)ccc1Sc1ccc(Cl)cc1,1.0,train,../data/images/CYP3A4/201.png
202.0,C[C@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,0.0,train,../data/images/CYP3A4/202.png
203.0,COc1ccc(C)cc1NC(=O)CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,1.0,train,../data/images/CYP3A4/203.png
204.0,CCSc1nc(O)c2c(n1)N=C(C)/C(=C(/O)OC(C)C)C2c1ccncc1,1.0,train,../data/images/CYP3A4/204.png
205.0,O=C(O)c1ccccc1-c1ccccc1C(=O)c1ccccc1,0.0,train,../data/images/CYP3A4/205.png
206.0,COP(=O)(OC)[C@@H](O)C(Cl)(Cl)Cl,0.0,train,../data/images/CYP3A4/206.png
207.0,CC(C)C(O)(C(C)C)C(C)C,0.0,train,../data/images/CYP3A4/207.png
208.0,Cc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1,1.0,train,../data/images/CYP3A4/208.png
209.0,C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@@H]3[C@H](O)C=CC(=O)[C@H]3CC[C@H]2C1=O,0.0,train,../data/images/CYP3A4/209.png
210.0,CN1CCc2c(n(C)c3cc(-n4ccc(OCc5ccccc5)cc4=O)ccc23)C1,0.0,train,../data/images/CYP3A4/210.png
211.0,Cc1cc(NC(=O)COc2ccc(Cl)cc2Cl)n(-c2ccccc2)n1,0.0,train,../data/images/CYP3A4/211.png
212.0,CCCc1nc2ccccc2c(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)c1CC,0.0,train,../data/images/CYP3A4/212.png
213.0,CCOc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c(OCC)cc1-n1cnnn1,1.0,train,../data/images/CYP3A4/213.png
214.0,CCCc1noc2c1/C(=N\O)CCC2,0.0,train,../data/images/CYP3A4/214.png
215.0,CCNS(=O)(=O)c1ccc(NS(C)(=O)=O)cc1,0.0,train,../data/images/CYP3A4/215.png
216.0,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(O)cc1,1.0,train,../data/images/CYP3A4/216.png
217.0,CO[C@@H]1/C=C\O[C@]2(C)Oc3c(C)c(O)c4c(O)c(c(CN(C)C)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,0.0,train,../data/images/CYP3A4/217.png
218.0,CCOc1ccccc1NC(=O)Nc1c(C)n(-c2ccccc2)c(=O)n1C,0.0,train,../data/images/CYP3A4/218.png
219.0,CCCc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,0.0,train,../data/images/CYP3A4/219.png
220.0,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccccc2)N1,1.0,train,../data/images/CYP3A4/220.png
221.0,Cc1cc2ccccc2n1CCNC(=O)C1CCCC1,1.0,train,../data/images/CYP3A4/221.png
222.0,CCOC(=O)[C@H](N)/C=C(\C)CP(=O)(O)O,0.0,train,../data/images/CYP3A4/222.png
223.0,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cnc[nH]1)C[C@H](Cc1ccccc1)NC(=O)OCc1ncc[nH]1,1.0,train,../data/images/CYP3A4/223.png
224.0,S=C(Nc1ccccc1)N1CCCCC1,0.0,train,../data/images/CYP3A4/224.png
225.0,Cc1ccc(C2=NN(S(C)(=O)=O)C(c3cccs3)C2)cc1,0.0,train,../data/images/CYP3A4/225.png
226.0,O=C1/C(=C\c2ccc(Br)o2)S/C(=N/c2ccccc2)N1c1ccccc1,0.0,train,../data/images/CYP3A4/226.png
227.0,O[C@@H]1[C@@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4,0.0,train,../data/images/CYP3A4/227.png
228.0,COc1ccccc1Oc1cccc(CN2CCC(NC(=O)Cc3ccccc3)CC2)c1,0.0,train,../data/images/CYP3A4/228.png
229.0,CCOc1ccc(C(=O)O)cc1OC,0.0,train,../data/images/CYP3A4/229.png
230.0,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,1.0,train,../data/images/CYP3A4/230.png
231.0,OC[C@@H](O)CSc1ncnc2[nH]cnc12,0.0,train,../data/images/CYP3A4/231.png
232.0,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,0.0,train,../data/images/CYP3A4/232.png
233.0,CCCC1C(=O)N(c2ccccc2)C1c1ccccc1,0.0,train,../data/images/CYP3A4/233.png
234.0,O=C(O)CC/C=C\CC[C@H]1[C@@H](N2CCCCC2)[C@@H](O)C[C@@H]1OCc1ccc(-c2ccccc2)cc1,0.0,train,../data/images/CYP3A4/234.png
235.0,Cc1cc(C(=O)NCc2ccccc2)no1,0.0,train,../data/images/CYP3A4/235.png
236.0,Cc1cc([C@](C)(N)C(=O)O)ccc1P(=O)(O)O,0.0,train,../data/images/CYP3A4/236.png
237.0,COCC(=O)N1CCC2(CC1)CN(C(=O)Nc1ccc(OC)cc1)C2,0.0,train,../data/images/CYP3A4/237.png
238.0,Cn1cnc(S(=O)(=O)N2C[C@@H]3[C@H](C2)[C@@]3(CNC(=O)c2ccccc2C(F)(F)F)c2ccccn2)c1,0.0,train,../data/images/CYP3A4/238.png
239.0,COc1ccccc1NC(=S)NC(=O)c1ccc(-c2ccc(Cl)cc2)o1,0.0,train,../data/images/CYP3A4/239.png
240.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)N(C)CCCO)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/240.png
241.0,C[C@]1(Nc2ccc(C(=O)NO)cc2)CCN(c2ccc(Cl)cc2)C1=O,0.0,train,../data/images/CYP3A4/241.png
242.0,COc1ccc(NC(=O)N2CCCC2C(=O)Nc2ccccc2)cc1,0.0,train,../data/images/CYP3A4/242.png
243.0,CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC(C)(C)C=N1,0.0,train,../data/images/CYP3A4/243.png
244.0,N#CCSc1sc(C#N)c(NC(=O)c2ccccc2)c1-c1ccccc1,1.0,train,../data/images/CYP3A4/244.png
245.0,Cc1ccccc1-c1cc(NCc2ccccc2)ncn1,0.0,train,../data/images/CYP3A4/245.png
246.0,C[C@@H]1OC=C2[C@@H](O)[C@H]3O[C@H]3C(=O)[C@]23[C@@H]2O[C@H](C)C(C4=C2[C@@H](O)[C@H]2O[C@@H]2C4=O)[C@@H]13,0.0,train,../data/images/CYP3A4/246.png
247.0,CCCCN1C(=O)/C(=c2\sc3nc(=O)c(-c4ccccc4)nn3c2=O)c2ccccc21,1.0,train,../data/images/CYP3A4/247.png
248.0,O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,0.0,train,../data/images/CYP3A4/248.png
249.0,O=C(NCc1ccc2c(c1)OCO2)C1CC(c2cccc(Br)c2)=NO1,1.0,train,../data/images/CYP3A4/249.png
250.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.0,train,../data/images/CYP3A4/250.png
251.0,N[C@@H]1[C@@H]2[C@@H]3C[C@H]4N(CC[C@@]14C(=O)C(=O)O)CC3=CCO[C@@H]2CC(=O)O,0.0,train,../data/images/CYP3A4/251.png
252.0,CCOC(=O)C(C(=O)NCc1ccc(C)cc1)c1ncc(C(F)(F)F)cc1Cl,1.0,train,../data/images/CYP3A4/252.png
253.0,COc1ccc(C(=O)N/N=C2/C(=O)c3c(C)cc(C)cc3CC2(C)C)cc1,1.0,train,../data/images/CYP3A4/253.png
254.0,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,0.0,train,../data/images/CYP3A4/254.png
255.0,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,0.0,train,../data/images/CYP3A4/255.png
256.0,Fc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,1.0,train,../data/images/CYP3A4/256.png
257.0,CC(C)NC(=O)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,0.0,train,../data/images/CYP3A4/257.png
258.0,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3ccc4c(c3)OCO4)cc2o1,1.0,train,../data/images/CYP3A4/258.png
259.0,Nc1nc(-c2ccccc2)c(-c2ccccc2)c(-c2nc(N)nc(-c3ccccc3)c2-c2ccccc2)n1,0.0,train,../data/images/CYP3A4/259.png
260.0,CC(C)=CCNc1ncnc2c1c(C#N)cn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,0.0,train,../data/images/CYP3A4/260.png
261.0,CCCC(=O)Nc1cccc(Oc2nc(C)cc(C)c2C#N)c1,1.0,train,../data/images/CYP3A4/261.png
262.0,COc1ccc(C2CC(=O)C(/C=N/CCN3CCOCC3)=C(O)C2)cc1,0.0,train,../data/images/CYP3A4/262.png
263.0,CSc1ccc(C#N)cc1NC(=O)c1cccc(Cl)c1,1.0,train,../data/images/CYP3A4/263.png
264.0,COc1ccc(Cl)cc1C(=O)NNC(=S)NC(=O)c1cc(-c2ccccc2)nc2ccccc12,0.0,train,../data/images/CYP3A4/264.png
265.0,CC(=O)N1CCC2(CC1)CCN(c1ncccn1)CC2,0.0,train,../data/images/CYP3A4/265.png
266.0,Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,train,../data/images/CYP3A4/266.png
267.0,CCn1c(SCc2ccc(C)cc2)nnc1-c1cnn(-c2ccccc2)c1C(F)(F)F,1.0,train,../data/images/CYP3A4/267.png
268.0,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,1.0,train,../data/images/CYP3A4/268.png
269.0,CCCCCCCCCCCCCCCCCCc1ccc(C(=O)/C=C\C(=O)O)cc1,0.0,train,../data/images/CYP3A4/269.png
270.0,Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1,0.0,train,../data/images/CYP3A4/270.png
271.0,CCOc1ccc(N2CC(C(=O)NC(C)C)CC2=O)cc1,0.0,train,../data/images/CYP3A4/271.png
272.0,CCC(C)(C)/N=C(\NC#N)Nc1cccnc1,1.0,train,../data/images/CYP3A4/272.png
273.0,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)NCc1cccnc1)C2=O,1.0,train,../data/images/CYP3A4/273.png
274.0,COc1ccccc1CNc1ncncc1-c1ccc(N(C)C)cc1,1.0,train,../data/images/CYP3A4/274.png
275.0,COc1ccc(C(=O)NCC(=O)OCc2cccc(Br)c2)cc1,1.0,train,../data/images/CYP3A4/275.png
276.0,COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(CCC#N)c3n2)cc1,1.0,train,../data/images/CYP3A4/276.png
277.0,CN1CCN(CCCN(Cc2ccc(-c3ccc(Cl)cc3)cc2)C(=O)Cn2cc(Cc3cnn(C)c3)c(=O)nc2SCc2ccc(F)cc2)CC1,1.0,train,../data/images/CYP3A4/277.png
278.0,CCN(CC)c1ccc2c(Cl)c(Br)c(=O)oc2c1,1.0,train,../data/images/CYP3A4/278.png
279.0,Cc1cc(C2CCN(C)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,0.0,train,../data/images/CYP3A4/279.png
280.0,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,1.0,train,../data/images/CYP3A4/280.png
281.0,O=C(O)CN(Cc1cccc(-c2ccccc2OC(F)(F)F)c1)S(=O)(=O)c1ccc(OC(F)F)cc1,0.0,train,../data/images/CYP3A4/281.png
282.0,CC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)/C1=C\c1ccc(Cl)cc1,0.0,train,../data/images/CYP3A4/282.png
283.0,CN(C)Cc1ccccc1-c1cc(N(C)C)ncn1,0.0,train,../data/images/CYP3A4/283.png
284.0,Cc1ccc(S(=O)(=O)c2cc(N3CCOCC3)nc(-c3ccccc3)n2)cc1,0.0,train,../data/images/CYP3A4/284.png
285.0,Cc1cc(N2CCN(C(=O)CCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1.0,train,../data/images/CYP3A4/285.png
286.0,C[C@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],0.0,train,../data/images/CYP3A4/286.png
287.0,CC(C)c1ccc(-c2nnn(CCC(=O)O)n2)cc1,0.0,train,../data/images/CYP3A4/287.png
288.0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1.0,train,../data/images/CYP3A4/288.png
289.0,C[N+]1(CCCC[N+]2(C)CCCCCCC2)CCCCCCC1,0.0,train,../data/images/CYP3A4/289.png
290.0,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cccc(Cl)c2)cc1[N+](=O)[O-],1.0,train,../data/images/CYP3A4/290.png
291.0,OCC1N=C(c2ccccn2)OC1c1ccccc1,0.0,train,../data/images/CYP3A4/291.png
292.0,CCCC(=O)Nc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1,0.0,train,../data/images/CYP3A4/292.png
293.0,CN(C)Cc1cc(C(C)(C)C)cc(CNC2CCCCC2)c1O,0.0,train,../data/images/CYP3A4/293.png
294.0,Cn1cc(-c2nc3cnc(OCc4ccccc4)nc3n(CCC#N)c2=O)c2ccccc21,0.0,train,../data/images/CYP3A4/294.png
295.0,C[C@@H](c1ccccn1)c1c(CCN2CCCC2)sc2ccccc12,0.0,train,../data/images/CYP3A4/295.png
296.0,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc([O-])c([O-])nc12,0.0,train,../data/images/CYP3A4/296.png
297.0,Clc1ccc(/C=N/Nc2nnc(-c3ncc[nH]3)c3ccccc23)cc1,1.0,train,../data/images/CYP3A4/297.png
298.0,Cc1ccc(C(=O)NC(=S)Nc2ccc3c(c2)OCCO3)c(C)c1,1.0,train,../data/images/CYP3A4/298.png
299.0,CCCn1nc2cc(C(=O)NCCc3ccc(C)cc3)ccc2c1OCC,1.0,train,../data/images/CYP3A4/299.png
300.0,Cc1cc(Br)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,1.0,train,../data/images/CYP3A4/300.png
301.0,COc1ccc(-c2nc(-c3cccc(C)c3)nc(N3CCN(C)CC3)c2C#N)cc1,0.0,train,../data/images/CYP3A4/301.png
302.0,c1cncc(-c2cncnc2NC2CCNCC2)c1,0.0,train,../data/images/CYP3A4/302.png
303.0,Cc1cn(-c2ccc3c(c2)CCc2sc(Cc4ccccc4)nc2N3)cn1,1.0,train,../data/images/CYP3A4/303.png
304.0,O=C(c1cnccn1)N1CCC2(CC1)CN(c1ccccc1)C2,0.0,train,../data/images/CYP3A4/304.png
305.0,CN1CCN(c2nc(-c3cccc(C#N)c3)nc3ccccc23)CC1,1.0,train,../data/images/CYP3A4/305.png
306.0,Fc1ccc(Oc2nccc3[nH]ccc23)cc1,0.0,train,../data/images/CYP3A4/306.png
307.0,CCCc1[nH]cnc1CNc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,0.0,train,../data/images/CYP3A4/307.png
308.0,CS(=O)(=O)N1CCC2(CCN(c3ccccn3)CC2)CC1,0.0,train,../data/images/CYP3A4/308.png
309.0,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1.0,train,../data/images/CYP3A4/309.png
310.0,CS(=O)(=O)N1CCC2(CC1)CN(Cc1ccc(C#N)cc1)C2,0.0,train,../data/images/CYP3A4/310.png
311.0,COc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,0.0,train,../data/images/CYP3A4/311.png
312.0,CSc1ccccc1NC(=O)CSCc1ccc(C)cc1,0.0,train,../data/images/CYP3A4/312.png
313.0,Nc1ccccc1NC(=O)c1ccc(C2CCN(CCC(=O)Nc3ccccc3F)CC2)cc1,1.0,train,../data/images/CYP3A4/313.png
314.0,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN(C)C(C)=O)CCC3)cc1,1.0,train,../data/images/CYP3A4/314.png
315.0,COCCNC(=O)[C@H](C)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,1.0,train,../data/images/CYP3A4/315.png
316.0,CN1CCN(c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)CC1,1.0,train,../data/images/CYP3A4/316.png
317.0,O=C(Nc1ccc([As](=O)(O)O)cc1)Nc1cccc(Cl)c1Cl,0.0,train,../data/images/CYP3A4/317.png
318.0,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,1.0,train,../data/images/CYP3A4/318.png
319.0,CC(=O)Nc1cn2cc(-c3cnc(N)c(C(F)(F)F)c3)ccc2n1,0.0,train,../data/images/CYP3A4/319.png
320.0,C[C@@H](Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,1.0,train,../data/images/CYP3A4/320.png
321.0,CCN1CCCC1CNC(=O)CCNC(=O)c1cc(OC)c(OC)c(OC)c1,0.0,train,../data/images/CYP3A4/321.png
322.0,CN(C)C(=O)c1ccc(-c2cncnc2NCCc2cnc[nH]2)cc1,1.0,train,../data/images/CYP3A4/322.png
323.0,CCCCN(c1ccccc1)c1ncnc2c1cnn2C,0.0,train,../data/images/CYP3A4/323.png
324.0,O=C(O)NCc1ccccc1,0.0,train,../data/images/CYP3A4/324.png
325.0,O=C(O)CCCCCn1c(SCC(=O)N2CCCC2)nc2ccsc2c1=O,0.0,train,../data/images/CYP3A4/325.png
326.0,COc1cc(CN2CCN(C)CC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,0.0,train,../data/images/CYP3A4/326.png
327.0,CCOC(=O)c1cc(-c2ccccc2)sc1N=C(S)Nc1cc(C)ccn1,1.0,train,../data/images/CYP3A4/327.png
328.0,Fc1ccc(-c2ccnc3nc(N4CCOCC4)nn23)cc1,0.0,train,../data/images/CYP3A4/328.png
329.0,O=C(O)[C@@H]1[C@@H](C(=O)Nc2ccccc2)[C@@H]2C=C[C@@H]1O2,0.0,train,../data/images/CYP3A4/329.png
330.0,Cc1oc(/C=N/NC(=O)CN(c2ccccc2Br)S(C)(=O)=O)cc1Br,1.0,train,../data/images/CYP3A4/330.png
331.0,Cc1csc(NC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)n1,1.0,train,../data/images/CYP3A4/331.png
332.0,CC(=O)C1=C(NC(=O)c2ccc(F)cc2)CC2C1C2(C)C,0.0,train,../data/images/CYP3A4/332.png
333.0,COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NCCn6cc(Cl)cn6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,1.0,train,../data/images/CYP3A4/333.png
334.0,COC(=O)CC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C,0.0,train,../data/images/CYP3A4/334.png
335.0,COc1ccc2cccc(N3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2c1,1.0,train,../data/images/CYP3A4/335.png
336.0,C=CCNc1nc(SCC=C)nc2ccsc12,1.0,train,../data/images/CYP3A4/336.png
337.0,CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C,0.0,train,../data/images/CYP3A4/337.png
338.0,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2cnn(-c3ccc(F)cc3F)c21,1.0,train,../data/images/CYP3A4/338.png
339.0,N=C(N)NC(=N)Nc1ccccc1,0.0,train,../data/images/CYP3A4/339.png
340.0,Cc1cccc(CNc2cc(-c3ccc(N(C)C)cc3)ncn2)c1,1.0,train,../data/images/CYP3A4/340.png
341.0,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.0,train,../data/images/CYP3A4/341.png
342.0,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3cnccn3)CC2)C1,0.0,train,../data/images/CYP3A4/342.png
343.0,O=C(NNc1cccc(Cl)n1)Nc1ccc(Cl)cc1,1.0,train,../data/images/CYP3A4/343.png
344.0,c1ccc(CCc2cccnc2)nc1,0.0,train,../data/images/CYP3A4/344.png
345.0,CC[C@@H]1CCC[C@H](C2(Cc3nc(CN(C)C(C)(C)CO)no3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,1.0,train,../data/images/CYP3A4/345.png
346.0,Cn1cccc1C(=O)N1CCC2(CCN(C(=O)Nc3cccc(F)c3)CC2)CC1,0.0,train,../data/images/CYP3A4/346.png
347.0,COc1ccc2cc(-c3cncc4ccccc34)ccc2c1,1.0,train,../data/images/CYP3A4/347.png
348.0,O=C1c2ccccc2C(=O)N1c1ccc(Cc2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1,0.0,train,../data/images/CYP3A4/348.png
349.0,CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C,0.0,train,../data/images/CYP3A4/349.png
350.0,O=C(Cc1c[nH]c2ccccc12)OCC(=O)c1ccccc1,1.0,train,../data/images/CYP3A4/350.png
351.0,O=C(Nc1cccc(Br)c1)/C(=C\c1cccnc1)NC(=O)c1ccco1,1.0,train,../data/images/CYP3A4/351.png
352.0,CCOC(=O)C1=C(C)N=C2CC(c3ccc(OC)cc3)C(C(=O)OCC)C(O)=C2C1c1ccccn1,0.0,train,../data/images/CYP3A4/352.png
353.0,COCCN1CCC(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5ccc(OC)c(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,1.0,train,../data/images/CYP3A4/353.png
354.0,CSc1nc(C)c2c(n1)N(c1ccc(C(C)C)cc1)CC2,0.0,train,../data/images/CYP3A4/354.png
355.0,COc1ccc(/C=N/NC(=O)c2sccc2OCc2ccc(F)cc2)cc1OC,0.0,train,../data/images/CYP3A4/355.png
356.0,O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,0.0,train,../data/images/CYP3A4/356.png
357.0,Nc1cc(CN2CCC(C(=O)N3CCC(n4c(=O)n(CCN5CCOCC5)c5ccccc54)CC3)CC2)ccn1,0.0,train,../data/images/CYP3A4/357.png
358.0,CN1CCN(NC(=O)c2cccc(F)c2)CC1,0.0,train,../data/images/CYP3A4/358.png
359.0,N#Cc1ccc2cc1Oc1cccc(c1)CN1CC[C@@H](NCc3cncn3C2)C1=O,1.0,train,../data/images/CYP3A4/359.png
360.0,CN1C(=O)/C(=C(/C#N)c2nc3ccccc3[nH]2)c2ccccc21,1.0,train,../data/images/CYP3A4/360.png
361.0,COc1ccc(/C=C/C(=O)Nc2nc(C)cc(C)n2)cc1OC,0.0,train,../data/images/CYP3A4/361.png
362.0,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@H]1C2)OCO4,1.0,train,../data/images/CYP3A4/362.png
363.0,C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,1.0,train,../data/images/CYP3A4/363.png
364.0,Cc1cc(-c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)cc2)ccn1,1.0,train,../data/images/CYP3A4/364.png
365.0,CCOCCCN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,1.0,train,../data/images/CYP3A4/365.png
366.0,CCC#CCOCC(=O)Nc1ccccc1,0.0,train,../data/images/CYP3A4/366.png
367.0,N#Cc1cnccc1COc1cnc(N2CCN(C(=O)OCC(F)(F)F)CC2)nc1,0.0,train,../data/images/CYP3A4/367.png
368.0,O=C(CSc1nc2c(c(=O)n1-c1ccc(F)cc1)SCC2)N1CCCC1,0.0,train,../data/images/CYP3A4/368.png
369.0,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2F)nc1C(F)(F)F,0.0,train,../data/images/CYP3A4/369.png
370.0,Cc1cccc(NC(=O)CSc2[nH]cnc3ncnc2-3)c1C,0.0,train,../data/images/CYP3A4/370.png
371.0,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@@H]1CC(=O)O,0.0,train,../data/images/CYP3A4/371.png
372.0,O=C(O)CCC(=O)CCC(=O)c1ccccc1,0.0,train,../data/images/CYP3A4/372.png
373.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)N5CCC(NC(=O)c6ccc(N(C)C)cc6)CC5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,0.0,train,../data/images/CYP3A4/373.png
374.0,COc1ccc(Oc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1,1.0,train,../data/images/CYP3A4/374.png
375.0,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]21C,0.0,train,../data/images/CYP3A4/375.png
376.0,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,1.0,train,../data/images/CYP3A4/376.png
