idx,smiles,Caco2,group,img_path
129.0,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/129.png
130.0,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/130.png
131.0,CC(=O)N[C@H]1C[C@@H](n2cnc(NC(=O)Cc3cccc4ccccc34)c2)C1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/131.png
132.0,CCNC(=O)N[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/132.png
133.0,C[C@]12CC[C@H](NS(N)(=O)=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/133.png
134.0,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/134.png
135.0,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@H](N)C4)n(Cc4ccccc4)c3c2=O)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/135.png
136.0,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/136.png
137.0,CC1(c2cccc(-c3cccc(Cl)c3)c2)N=C(N)CCO1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/137.png
138.0,COc1cccc(-c2cccc(C3(C)N=C(N)CCO3)c2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/138.png
139.0,O=C(NCCNC[C@@H](O)COc1ccc(O)cc1)N1CCOCC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/139.png
140.0,CCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/140.png
141.0,CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/141.png
142.0,CCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/142.png
143.0,CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/143.png
144.0,CC(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/144.png
145.0,CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncn(C)n4)cc23)CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/145.png
146.0,CC(=O)N1CCC(Nc2ncc3cc(Oc4ccc(F)cc4F)c(=O)n(C)c3n2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/146.png
147.0,C=CCN(C(=O)Cc1ccc(S(=O)(=O)NC)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/147.png
148.0,COC(=O)N[C@H](C(=O)NN(CCC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2ccncc2)cc1)C(C)(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/148.png
149.0,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN(CCO)CCO)cc2)CC3)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/149.png
150.0,CCN(CC)Cc1ccccc1-c1ccc(N2CCc3c(C(N)=O)nn(-c4ccc(OC)cc4)c3C2=O)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/150.png
151.0,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN(C)C)cc2)CC3)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/151.png
152.0,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN)cc2)CC3)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/152.png
153.0,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc(C(N)=O)c4)c3C2=O)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/153.png
154.0,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccccc4S(N)(=O)=O)c3C2=O)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/154.png
155.0,CNCc1ccccc1-c1ccc(N2CCc3c(C(N)=O)nn(-c4ccc(OC)cc4)c3C2=O)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/155.png
156.0,O=c1c2c(COCc3ccccc3)n(Cc3cnccn3)c(=O)cc2[nH]n1-c1ccccc1Cl,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/156.png
157.0,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)N(C)C)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c2ccccn2)C(C)=C1C3(C)C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/157.png
158.0,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccn3)C(C)=C([C@@H](OC(=O)N(C)C)C(=O)[C@]12C)C4(C)C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/158.png
159.0,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c2ccccn2)C(C)=C1C3(C)C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/159.png
160.0,Cc1csc(-c2nc3c(=O)nc(N)nc-3n(C)n2)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/160.png
161.0,CN(C)Cc1ccccc1-c1ccc2c(c1)CCN2C(=O)c1cc(C(N)=O)nn1-c1ccc2onc(N)c2c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/161.png
162.0,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)N3CCc4cc(-c5ccccc5S(N)(=O)=O)ccc43)cc12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/162.png
163.0,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2O[C@H](CO[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/163.png
164.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/164.png
165.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(OCC)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](CC(=O)Nc1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/165.png
166.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(OCC)nc3c(Cl)cccc23)CN1C(=O)[C@@H](CC(=O)Nc1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/166.png
167.0,O=C(CCC1=CCCN(CCCc2ccc3ccccc3c2Br)C1=O)NO,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/167.png
168.0,O=c1cc([C@@H]2CCN[C@H](Cc3ccccc3)C2)o[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/168.png
169.0,O=c1cc([C@H]2CCN[C@@H](Cc3ccccc3F)C2)o[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/169.png
170.0,O=c1cc([C@H]2CCN[C@@H](Cc3cccc(F)c3)C2)o[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/170.png
171.0,O=c1cc([C@H]2CCN[C@H](Cc3ccccc3)C2)o[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/171.png
172.0,O=c1cc([C@@H]2CCN[C@@H](Cc3ccccc3)C2)o[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/172.png
173.0,O=c1cc([C@H]2CCN[C@@H](Cc3ccc(F)cc3)C2)o[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/173.png
174.0,O=C1c2ncc3c(c(COCCc4ccccn4)cn3Cc3ccc(F)cc3)c2CCN1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/174.png
175.0,NC(N)=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/175.png
176.0,O=C(O)P(=O)(O)O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/176.png
177.0,C/C=C\C=C/CC/C=C/C=C/C(=O)NCC(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/177.png
178.0,CC#CC#CCC/C=C\C=C\C(=O)NCC(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/178.png
179.0,NCCCCN,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/179.png
180.0,CCCCCCC/C=C/C=C/C(=O)NCC(C)C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/180.png
181.0,C[N+](C)(C)CCO,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/181.png
182.0,CCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/182.png
183.0,CC#CC#CCC/C=C\C=C\C(=O)NCC(C)CC,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/183.png
184.0,CC(O)C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/184.png
185.0,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/185.png
186.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/186.png
187.0,C=CC(N)=O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/187.png
188.0,C#CC#CC/C=C\CCCCC/C=C/C(=O)NCC(C)CC,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/188.png
189.0,CC(NC(=O)C(N)CCCCN)C(N)=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/189.png
190.0,C/C=C/C#CCC/C=C\C=C\C(=O)NCC(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/190.png
191.0,C[C@H](N)C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/191.png
192.0,OC[C@@H](O)[C@@H](O)CO,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/192.png
193.0,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/193.png
194.0,C/C=C\C#C/C=C/C(O)CCCCCC(C)=O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/194.png
195.0,CC#CC#CCCCC/C=C/C(=O)NCC(C)CC,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/195.png
196.0,C#CC#CCC/C=C\C=C\C(=O)NCC(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/196.png
197.0,C#CC#CC/C=C\CCCCC/C=C/C(=O)NCC(C)C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/197.png
198.0,O=C([O-])C(S)C(S)C(=O)[O-],1.0,train,../data/images/balanced_scaffold_seed99_Caco2/198.png
199.0,CC(C)(S)C(N)C(=O)O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/199.png
200.0,CC#CC#CC/C=C\CCC/C=C/C(=O)NCC(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/200.png
201.0,C#CC#CC/C=C\CCCCCC(C)=O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/201.png
202.0,CN(C)C(=N)N=C(N)N,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/202.png
203.0,CC(NC(=O)C(N)CC(N)=O)C(N)=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/203.png
204.0,C/C=C\C#CC/C=C\CCCCCC(C)=O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/204.png
205.0,CCCC(CCC)C(=O)O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/205.png
206.0,CC(C)CC(N)C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/206.png
207.0,CN(CC(=O)O)C(=O)CN,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/207.png
208.0,NC(=O)CC[C@H](N)C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/208.png
209.0,CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/209.png
210.0,CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cc(F)cc43)c2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/210.png
211.0,CCn1cc(C2(c3cccc(-c4cncc(F)c4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/211.png
212.0,CCn1cc(C2(c3cccc(-c4cncc(C#N)c4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/212.png
213.0,COCCCNC(=O)c1nc(-c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cnc1N,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/213.png
214.0,O=C(C[C@H]1CNC(=O)c2cc(-c3cccc(F)c3)cn21)N[C@H](CO)Cc1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/214.png
215.0,COc1ccc(C(=O)NCc2cccc(C(=O)NCCC3CCCNC3)c2)cc1OC,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/215.png
216.0,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@H]2C[C@@H]12,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/216.png
217.0,O=C(Nc1cnc(-c2ccncc2)c(-c2ccco2)n1)C1CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/217.png
218.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1OCC#CC#CCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(C)(C)C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/218.png
219.0,COc1ccccc1NC(=O)c1nc(-c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cnc1N,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/219.png
220.0,COc1cc2ccnc(Oc3ccc(F)cc3)c2cc1OC,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/220.png
221.0,CC(C)C[C@H](CO)Nc1nc(S(=O)(=O)Cc2ccccc2)nc2[nH]c(=O)sc12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/221.png
222.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/222.png
223.0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/223.png
224.0,Cc1cc(C#N)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCOCC4)C[C@@H]3c3ccccn3)CC2)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/224.png
225.0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/225.png
226.0,CC(C)c1nnc2ccc(-c3cnoc3-c3cc(F)ccc3F)cn12,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/226.png
227.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/227.png
228.0,O=C(NCC(=O)N1CC[C@H](N[C@H]2CC[C@@](O)(c3ccc(-c4ncccn4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/228.png
229.0,Cn1cncc1CN1CC(N(CC2CCN(C(=O)OCc3ccccc3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/229.png
230.0,O=C(NCCNCC(O)COc1ccc(CCOCCOCC2CC2)cc1)N1CCC(O)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/230.png
231.0,Cc1cc(C)c2c(N)c(C(N)=O)sc2n1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/231.png
232.0,NC(=O)c1sc2ncccc2c1N,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/232.png
233.0,CS(=O)(=O)N(CC1CCCO1)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/233.png
234.0,NS(=O)(=O)c1cc(-c2nc3ccccc3s2)cs1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/234.png
235.0,Fc1cccc2c1O[C@H]1CNC[C@H]1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/235.png
236.0,CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/236.png
237.0,CC1=NC(c2ccc(F)cc2)(c2cccc(-c3cccnc3)c2)N=C1N,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/237.png
238.0,CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(OC)c(C)c4)N=C(C)C(N)=N3)c2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/238.png
239.0,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/239.png
240.0,CN(C)CCC(Oc1ccc(NC(=O)Nc2ccc3c(ccn3C)c2)cc1)c1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/240.png
241.0,Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCOCC3)cc21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/241.png
242.0,O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccnc2ccccc12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/242.png
243.0,CN(Cc1ccc(F)cc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCN(C(=O)CN2CCCC2)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/243.png
244.0,c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/244.png
245.0,Nc1cccc(CN2C(=O)N(Cc3cccc(N)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/245.png
246.0,O=C1c2ncc3c(c(COCC4CCOCC4)cn3Cc3ccc(F)cc3)c2CCN1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/246.png
247.0,NC(=O)c1cc(C(=O)N2CCc3cc(N4CCCCC4=O)ccc32)n(-c2ccc3onc(N)c3c2)n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/247.png
248.0,CC1(C)CC(OC(=O)c2ccc(Oc3cccc(-c4ccnnc4)c3C#N)c(Cl)c2)CC(C)(C)N1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/248.png
249.0,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(NCC4CC4)nc3n(C)c2=O)c1F,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/249.png
250.0,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/250.png
251.0,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)Cc2nc3cccc(C(F)(F)F)c3[nH]2)[C@H](CS(=O)(=O)c2ccc(C#N)cc2)C1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/251.png
252.0,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/252.png
253.0,Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]32)ccc1F,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/253.png
254.0,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]4CC[C@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/254.png
255.0,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/255.png
256.0,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/256.png
257.0,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/257.png
258.0,O=C(CCC1=CCN(Cc2ccc(F)cc2)C1=O)NO,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/258.png
259.0,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CNC2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/259.png
260.0,NC(=S)NC[C@H]1CN(c2ccc(C3CCS(=O)(=O)CC3)c(F)c2)C(=O)O1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/260.png
261.0,Oc1cccc(-c2ccc3c(-c4ccccc4)c(O)ccc3c2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/261.png
262.0,CS(=O)(=O)Nc1cccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/262.png
263.0,Nc1cccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/263.png
264.0,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2cccnc2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/264.png
265.0,Cn1ncc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](Nc2n[nH]c4ccc(F)cc24)C3)c1Cl,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/265.png
266.0,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CCOC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/266.png
267.0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccccc4s3)cc2)c1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/267.png
268.0,O=C(O)c1cc(Oc2ccccc2)ccc1NS(=O)(=O)c1ccc(Br)cc1F,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/268.png
269.0,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccccc3C(F)(F)F)cc2C(=O)O)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/269.png
270.0,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2C(=O)O)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/270.png
271.0,C/C(=C\c1cc(F)c(OCCCF)cc1F)C(=O)N[C@H]1[C@@H](O)[C@@H]2OCO[C@@H]2[C@H](O)[C@H]1OCc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/271.png
272.0,CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(Cc3nccn3C)c(CC)c2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/272.png
273.0,CO[C@@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C\NN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=C[C@@H](C)[C@H](O)[C@H](C)[C@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/273.png
274.0,O=c1c(-c2ccc(O)cc2)coc2c(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/274.png
275.0,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)cc1C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/275.png
276.0,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/276.png
277.0,Cc1ccc(NS(=O)(=O)c2cc3c(cc2F)NC(=O)CC3)cc1Cl,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/277.png
278.0,Cc1ccc(NS(=O)(=O)c2cc3c(cc2N[C@@H](C)CO)NC(=O)CC3)cc1Cl,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/278.png
279.0,C[C@@H](CO)Nc1cc2c(cc1S(=O)(=O)Nc1ccc(F)c(Cl)c1)CCC(=O)N2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/279.png
280.0,NC[C@@H](NC(=O)C[C@H]1CNC(=O)c2cc(-c3ccnc(F)c3)cn21)c1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/280.png
281.0,CN1CCCC1c1cccnc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/281.png
282.0,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/282.png
