idx,smiles,P-gp,group,img_path
143.0,COc1cc2c[n+](C)c3c4cc(OC)c(OCc5ccccc5)cc4c(OCc4ccccc4)cc3c2cc1OC,1.0,train,../data/images/P-gp/143.png
144.0,O=C(Nc1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1cnccc1Oc1ccc(F)cc1,0.0,train,../data/images/P-gp/144.png
145.0,CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@@H](O)[C@@H](N(C)C)[C@@H]1O,0.0,train,../data/images/P-gp/145.png
146.0,CN(C)c1ccc2c(-c3ccc(N4CCOCC4)cc3)c3ccc(=[N+](C)C)cc-3sc2c1,1.0,train,../data/images/P-gp/146.png
147.0,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1.0,train,../data/images/P-gp/147.png
148.0,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,0.0,train,../data/images/P-gp/148.png
149.0,CC(C)NCC(=O)Nc1c2c(nc3ccccc13)N(Cc1ccccc1)CC2,1.0,train,../data/images/P-gp/149.png
150.0,COC(=O)c1c(-c2ccccc2)ccn(Cc2ccccc2)c1=O,0.0,train,../data/images/P-gp/150.png
151.0,O=C(O)c1ccccc1C1CCCc2c1[nH]c1ccccc21,0.0,train,../data/images/P-gp/151.png
152.0,CSCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,1.0,train,../data/images/P-gp/152.png
153.0,OC1COC(n2c3ccc(Br)cc3c3ccc4c5ccccc5[nH]c4c32)C(O)C1O,0.0,train,../data/images/P-gp/153.png
154.0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,train,../data/images/P-gp/154.png
155.0,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,1.0,train,../data/images/P-gp/155.png
156.0,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,0.0,train,../data/images/P-gp/156.png
157.0,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)N3CCCCC3)n2)cc1,1.0,train,../data/images/P-gp/157.png
158.0,Cc1ccc(S[C@@](C=O)(NC(=O)OCc2ccccc2)C(F)(F)F)cc1,0.0,train,../data/images/P-gp/158.png
159.0,CS(=O)(=O)N1CCN(C2CN(CC[C@@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,1.0,train,../data/images/P-gp/159.png
160.0,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,0.0,train,../data/images/P-gp/160.png
161.0,N#CC1=C(N)N(c2ccccc2)C(c2ccco2)C1(C#N)C#N,0.0,train,../data/images/P-gp/161.png
162.0,CN1CCC(C)(C)c2cc3c(-c4ccc(C(=S)N5CCCCC5)s4)c4ccc(=[N+](C)C)cc-4sc3cc21,1.0,train,../data/images/P-gp/162.png
163.0,C=CCNC1=C2C[C@@H](C)C[C@@H](OC)[C@H](OC(=O)CN)[C@H](C)/C=C(\C)[C@@H](OC(N)=O)[C@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,1.0,train,../data/images/P-gp/163.png
164.0,CCOC(=O)C(SCCO)C(C(=O)OCC)n1ccc(=O)[nH]c1=O,0.0,train,../data/images/P-gp/164.png
165.0,CC(C)(C)c1nc2c(o1)/C(=N\c1ccc(F)cc1)c1ccccc1C2=O,0.0,train,../data/images/P-gp/165.png
166.0,Cc1ccc(/N=N/c2ccc(O)c(CN(C)C)c2)cc1,0.0,train,../data/images/P-gp/166.png
167.0,O=C1Cc2cc3ccccc3nc2-c2ccccc2N1,0.0,train,../data/images/P-gp/167.png
168.0,CC/N=c1\cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,1.0,train,../data/images/P-gp/168.png
169.0,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1.0,train,../data/images/P-gp/169.png
170.0,Cc1cccc(C2(C#N)CCN(Cc3cc4c(c5ccccc35)CN([C@H]3CCCC[C@@H]3O)C4=O)CC2)n1,0.0,train,../data/images/P-gp/170.png
171.0,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1O,1.0,train,../data/images/P-gp/171.png
172.0,CCCCCCCCCCCCCCCCOC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(C)=O,1.0,train,../data/images/P-gp/172.png
173.0,CC(C)CC(=O)N1CCc2nc(-c3ccncc3)nc(N(C)CCc3ccccn3)c2C1,1.0,train,../data/images/P-gp/173.png
174.0,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1.0,train,../data/images/P-gp/174.png
175.0,CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCCCc2ccc(S(=O)(=O)F)cc2)cc1,1.0,train,../data/images/P-gp/175.png
176.0,N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)NC3CCCCC3)c(=O)n3ccccc23)CC1,0.0,train,../data/images/P-gp/176.png
177.0,O=c1cc(-c2cccnc2)[nH]c2cc3c(cc12)OCO3,0.0,train,../data/images/P-gp/177.png
178.0,c1ccc(C(=NNc2nc3ccccc3[nH]2)c2ccccn2)nc1,0.0,train,../data/images/P-gp/178.png
179.0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.0,train,../data/images/P-gp/179.png
180.0,CCNCCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,1.0,train,../data/images/P-gp/180.png
181.0,c1cc(-c2ccc(-c3nc4ccc(C5=NCCN5)cc4s3)s2)ccc1C1=NCCN1,1.0,train,../data/images/P-gp/181.png
182.0,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1.0,train,../data/images/P-gp/182.png
183.0,CCCNCC(O)CNc1ccc(NCC(O)CNCCC)c2c1C(=O)c1ccccc1C2=O,1.0,train,../data/images/P-gp/183.png
184.0,CN(CCCN)CCCNc1nc2ccccc2c2[nH]c3ccccc3c12,1.0,train,../data/images/P-gp/184.png
185.0,CCC(C)(CCN1CCCCC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1,1.0,train,../data/images/P-gp/185.png
186.0,CC(C)=CCC[C@](C)(O)[C@@H]1CC[C@@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]12C,0.0,train,../data/images/P-gp/186.png
187.0,COc1cccc2c(N)c3cccc(C(=O)NCCN(C)C)c3nc12,1.0,train,../data/images/P-gp/187.png
188.0,O=C(/C=C(\Nc1ccccc1O)c1ccc(Br)cc1)C(Cl)(Cl)Cl,0.0,train,../data/images/P-gp/188.png
189.0,CCOC(=O)C1=C(C)C2C=C(c3cccs3)CC(c3ccc(Cl)cc3)=C2OC1=O,0.0,train,../data/images/P-gp/189.png
190.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,0.0,train,../data/images/P-gp/190.png
191.0,CSc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2C)n1-c1ccc(Cl)cc1,0.0,train,../data/images/P-gp/191.png
192.0,CC(=O)OC(CN1CCN(c2ccccn2)CC1)Cn1sc2nc(C)cc(C)c2c1=O,0.0,train,../data/images/P-gp/192.png
193.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0.0,train,../data/images/P-gp/193.png
194.0,CCCCCCCCCCCCCCCCCCNC(=O)OCC(CNS(=O)(=O)CCC[n+]1cccc2ccccc21)COC,1.0,train,../data/images/P-gp/194.png
195.0,CCOC(=O)/C=C(/C=C\COC1CCCCO1)c1ccccc1,0.0,train,../data/images/P-gp/195.png
196.0,COc1cc2c(cc1OC)CN(CCCC1=CCCc3cc(OC)c(OC)cc31)CC2,0.0,train,../data/images/P-gp/196.png
197.0,CC(=O)O[C@]12C[C@H](C)[C@H](OC(=O)c3cccc(C(F)(F)F)c3)[C@@H]1/C=C(\C)CC[C@H]1[C@@H](/C=C(\C)C2=O)C1(C)C,1.0,train,../data/images/P-gp/197.png
198.0,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.0,train,../data/images/P-gp/198.png
199.0,COC(=O)c1c(F)cccc1-c1ccc([C@H](C)NC(=O)C2(NC(C)=O)CC2)c(F)c1,1.0,train,../data/images/P-gp/199.png
200.0,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1.0,train,../data/images/P-gp/200.png
201.0,Cn1c(=O)c(COc2ccc(Cl)c(Cl)c2)nc2ccccc21,0.0,train,../data/images/P-gp/201.png
202.0,Cc1ccc(-c2ccn(Cc3ccccc3)c(=O)c2C#N)cc1,0.0,train,../data/images/P-gp/202.png
203.0,Cc1ccc([S+](c2ccccc2)c2cc(C)ccc2C)cc1,1.0,train,../data/images/P-gp/203.png
204.0,COc1cc2c(cc1OCCCOc1cc3c(cc1OC)C(=O)N1CC(F)(F)C[C@H]1C=N3)N=C[C@@H]1CC(F)(F)CN1C2=O,1.0,train,../data/images/P-gp/204.png
205.0,COc1cc(C=CC(=O)OC2CCC(N(C)C3CCC(OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,1.0,train,../data/images/P-gp/205.png
206.0,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,1.0,train,../data/images/P-gp/206.png
207.0,Oc1ccc(Cl)cc1C=Nc1cnc2ccccc2c1,0.0,train,../data/images/P-gp/207.png
208.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NNc1ccccc1,1.0,train,../data/images/P-gp/208.png
209.0,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1.0,train,../data/images/P-gp/209.png
210.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NNC(=O)Cc1ccccc1,1.0,train,../data/images/P-gp/210.png
211.0,C[Se]C(=O)c1ccc(C(=O)[Se]C)s1,0.0,train,../data/images/P-gp/211.png
212.0,CCNc1nc(Nc2cc(C(C)(C)C#N)nn2C)ncc1C(F)(F)F,0.0,train,../data/images/P-gp/212.png
213.0,CCCCN1CN2C(=O)C(C(=O)OCC)C(=O)c3sc4nc(SC)nc1c4c32,0.0,train,../data/images/P-gp/213.png
214.0,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,1.0,train,../data/images/P-gp/214.png
215.0,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,train,../data/images/P-gp/215.png
216.0,C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3cc4c5c(c3sc-2c1)CCCN5CCC4,1.0,train,../data/images/P-gp/216.png
217.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0.0,train,../data/images/P-gp/217.png
218.0,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.0,train,../data/images/P-gp/218.png
219.0,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OCc2ccccc2)cccc1C3=O,0.0,train,../data/images/P-gp/219.png
220.0,CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.0,train,../data/images/P-gp/220.png
221.0,CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C,1.0,train,../data/images/P-gp/221.png
222.0,CC(C)(O)CCC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C,0.0,train,../data/images/P-gp/222.png
223.0,CC(=O)O[C@H]1CC[C@](C)(OC(=O)CNCC(C)C)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,1.0,train,../data/images/P-gp/223.png
224.0,CN(C)CCn1c(=O)c2ccc3c4c(nn3CCN(C)C)c3cc(O)ccc3n(c1=O)c24,1.0,train,../data/images/P-gp/224.png
225.0,CCOC(=O)C1=CN(Cc2ccc(OC)cc2)c2ccccc2C1c1cccc(OC)c1,1.0,train,../data/images/P-gp/225.png
226.0,c1ccc2sc(Nc3ccc(Oc4nccnc4N4CCOCC4)cc3)nc2c1,1.0,train,../data/images/P-gp/226.png
227.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@@H]3[C@H]1C5,1.0,train,../data/images/P-gp/227.png
228.0,CCCCNC(=N)c1ccc(N2CCCN(c3ccc(C(=N)NCCCC)cc3)CC2)cc1,1.0,train,../data/images/P-gp/228.png
229.0,COC(=O)C[C@@H](O)[C@H](Cc1ccccc1)N(C)C(=O)OCc1ccccc1,1.0,train,../data/images/P-gp/229.png
230.0,Cc1cc(C)cc(-c2cc3ncnc(NNC(=S)NC4CC4)c3s2)c1,0.0,train,../data/images/P-gp/230.png
231.0,CSc1nc(-c2ccc(C)cc2)c(C#N)c(=O)[nH]1,0.0,train,../data/images/P-gp/231.png
232.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,1.0,train,../data/images/P-gp/232.png
233.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@H]2CCCN2C[C@H]1C(=O)N[C@@H]1CCOc2ccccc21)C1CCCCC1,1.0,train,../data/images/P-gp/233.png
234.0,C[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)O,0.0,train,../data/images/P-gp/234.png
235.0,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0.0,train,../data/images/P-gp/235.png
236.0,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0.0,train,../data/images/P-gp/236.png
237.0,C=C1CC(COc2ccc3c(C)cc(=O)oc3c2)(c2ccccc2)OC1=O,0.0,train,../data/images/P-gp/237.png
238.0,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,1.0,train,../data/images/P-gp/238.png
239.0,Cc1nc2ccccc2n(C)c1=O,0.0,train,../data/images/P-gp/239.png
240.0,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCCc2ccccc2)c1=O,1.0,train,../data/images/P-gp/240.png
241.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1.0,train,../data/images/P-gp/241.png
242.0,COC[C@@H]([C@H](O)[C@H](O)C(=O)NCC[C@H](C)c1nc(/C=C/C[C@@H]2O[C@]3(C[C@@H](O)[C@@H]2C)O[C@H]([C@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C(C)=C/C=C/C(C)=C\C#N)OC)[C@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,1.0,train,../data/images/P-gp/242.png
243.0,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1.0,train,../data/images/P-gp/243.png
244.0,CNC(=O)C(C)(C)n1cc(Nc2ncc(C(F)(F)F)c(NC)n2)c(C)n1,1.0,train,../data/images/P-gp/244.png
245.0,CNc1ccc(OC)cc1-c1nc2cc3ccccc3cc2n(C)c1=O,0.0,train,../data/images/P-gp/245.png
246.0,CC(=O)O[C@H]1[C@H](O)[C@@H](C)O[C@@H](OC(=O)[C@H]2CC[C@@H]3[C@@H](C2)O[C@@]2(C[C@H](OC(=O)/C=C/c4ccccc4)[C@H](C)CO2)[C@@]32CO2)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,1.0,train,../data/images/P-gp/246.png
247.0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.0,train,../data/images/P-gp/247.png
248.0,COC(=O)c1c(F)cccc1-c1ccc(CNC(=O)C2(NC(=O)C(F)(F)Cl)CC2)c(F)c1,1.0,train,../data/images/P-gp/248.png
249.0,O=C(c1ccco1)N(C(=S)OC12CC3CC(CC(C3)C1)C2)c1ccccc1,0.0,train,../data/images/P-gp/249.png
250.0,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C,0.0,train,../data/images/P-gp/250.png
251.0,CN(C)c1ccc(C=Cc2cc[n+](C)c3ccccc23)cc1,1.0,train,../data/images/P-gp/251.png
252.0,Cn1c(=O)c(COc2ccccc2C(=O)Nc2ccccc2)nc2ccccc21,1.0,train,../data/images/P-gp/252.png
253.0,CCC(=O)O[C@H]1C(=O)[C@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](C=C(C)C)NC(=O)OC(C)(C)C)C(C)=C1C4(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,1.0,train,../data/images/P-gp/253.png
254.0,COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](OC2OC(C)C(OC)C(C)(OC)C2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@H]1O[C@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,1.0,train,../data/images/P-gp/254.png
255.0,COC(=O)C1=CN(CC2=CC(=O)C(C)=CC2=O)C=C(C(=O)OC)C1c1ccccc1OC,0.0,train,../data/images/P-gp/255.png
256.0,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,0.0,train,../data/images/P-gp/256.png
257.0,CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1,0.0,train,../data/images/P-gp/257.png
258.0,CNCCN[C@@H]1c2cc3c(cc2[C@@H](c2cc(OC)c(O)c(OC)c2)[C@H]2C(=O)OC[C@@H]21)OCO3,1.0,train,../data/images/P-gp/258.png
259.0,OCCCCC#Cc1ccccc1C#Cc1ccc(O)cc1,0.0,train,../data/images/P-gp/259.png
260.0,CC(C)[C@@H]1NC(=O)[C@H](C(C)C)OC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C)OC(=O)[C@H](C(C)C)NC1=O,1.0,train,../data/images/P-gp/260.png
261.0,NC12CC3CC(CC(C3)C1)C2,0.0,train,../data/images/P-gp/261.png
262.0,O=C(O)c1cn(Cc2ccc3ccccc3c2)c2cccc(F)c2c1=O,0.0,train,../data/images/P-gp/262.png
263.0,Fc1ccc(C(O[C@H]2C[C@H]3CC[C@@H](C2)N3)c2ccc(F)cc2)cc1,1.0,train,../data/images/P-gp/263.png
264.0,COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,1.0,train,../data/images/P-gp/264.png
265.0,CN1C[C@@](C)(c2cc(F)cc(F)c2)N(CCCc2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)C12CCCC2,0.0,train,../data/images/P-gp/265.png
266.0,CCCC(=O)O,0.0,train,../data/images/P-gp/266.png
267.0,COc1cc2c3c(n(CCNCCCNCCn4c5c(c6cc(OC)c(OC)cc6c4=O)C(=O)c4ccccc4-5)c(=O)c2cc1OC)-c1ccccc1C3=O,1.0,train,../data/images/P-gp/267.png
268.0,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O,1.0,train,../data/images/P-gp/268.png
269.0,CC(C)(C)[Si](C)(C)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O[Si](C)(C)C(C)(C)C)C1O[Si](C)(C)C(C)(C)C,1.0,train,../data/images/P-gp/269.png
270.0,O=c1c(Cc2ccccc2)nc2c(CC3CCCC3)[nH]c(-c3ccc(O)cc3)cn1-2,1.0,train,../data/images/P-gp/270.png
271.0,CN1CC(=O)N=C1N,0.0,train,../data/images/P-gp/271.png
272.0,COC(=O)C(N)CCCC(N)C(=O)NC(C)C(=O)NC(CCC(=O)NCCNCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12)C(N)=O,1.0,train,../data/images/P-gp/272.png
273.0,CC1(C)O[C@]2(C)CC[C@H]1CC2,0.0,train,../data/images/P-gp/273.png
274.0,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO,1.0,train,../data/images/P-gp/274.png
275.0,C[C@@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)c1ccc(-c2cccc(Cl)c2-c2nnn(C)n2)cc1F,1.0,train,../data/images/P-gp/275.png
276.0,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,1.0,train,../data/images/P-gp/276.png
277.0,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2[C@@H](O)[C@H]1O,1.0,train,../data/images/P-gp/277.png
278.0,CC(=O)N(C)c1ccc(Nc2cc(C)nc3ccc4nc[nH]c4c23)cc1,1.0,train,../data/images/P-gp/278.png
279.0,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,train,../data/images/P-gp/279.png
280.0,C/N=C(\NS(=O)(=O)N1CCOCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,0.0,train,../data/images/P-gp/280.png
281.0,Cc1ccc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,1.0,train,../data/images/P-gp/281.png
282.0,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]13)OCO4,1.0,train,../data/images/P-gp/282.png
283.0,O=C(Nc1ccc2[nH]c(C(=O)N3CC(CCl)c4c3cc([N+](=O)[O-])c3ccccc43)cc2c1)c1cc2ccccc2o1,0.0,train,../data/images/P-gp/283.png
284.0,CCCCCCCCCCCC[n+]1ccccc1,1.0,train,../data/images/P-gp/284.png
285.0,CC1=C(C(=O)c2ccc(F)cc2)[C@@H](c2cccc(C)c2)NC(=S)N1C,1.0,train,../data/images/P-gp/285.png
286.0,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0,train,../data/images/P-gp/286.png
287.0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)O)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)O)C(=O)OC2C)c(N)c1=O,1.0,train,../data/images/P-gp/287.png
288.0,Cc1cc2c3ccccc3n3c2c(n1)CCNC3C,0.0,train,../data/images/P-gp/288.png
289.0,CC[C@H]1C(=O)Nc2ccc(F)cc2N1C(=O)OC(C)C,0.0,train,../data/images/P-gp/289.png
290.0,C[C@@H](NC(=O)C1(NC(=O)c2cncc(Cl)n2)CC1)c1ccc(-n2nc(Cl)c3ccccc32)cc1F,0.0,train,../data/images/P-gp/290.png
291.0,CN(C)c1ccc2c(-c3ccsc3C(=O)O)c3ccc(=[N+](C)C)cc-3sc2c1,1.0,train,../data/images/P-gp/291.png
292.0,COCCc1ccc(OCC(O)CNC(C)C)cc1,0.0,train,../data/images/P-gp/292.png
293.0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.0,train,../data/images/P-gp/293.png
294.0,c1ccc(CN2CCc3[nH]c4ccccc4c3C2)cc1,0.0,train,../data/images/P-gp/294.png
295.0,Clc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(Cl)c1,1.0,train,../data/images/P-gp/295.png
296.0,CCOC(=O)C1=CN(Cc2ccc(OC)cc2)c2ccccc2C1c1ccc(OC)cc1,1.0,train,../data/images/P-gp/296.png
297.0,CC12CC3OC(=O)C1COC14OC5(C2C1=O)C(O)(CCC1C4CC2OC24CC=CC(=O)C14C)C(=O)OC35C,0.0,train,../data/images/P-gp/297.png
298.0,Nc1c2c(nc3ccccc13)N(C1CCCCC1)CC2,0.0,train,../data/images/P-gp/298.png
299.0,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CN(C(=O)CCSCCO)C/C1=C\c1ccc([N+](=O)[O-])cc1,1.0,train,../data/images/P-gp/299.png
300.0,Cc1[nH]c(C)c(-c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)c(=O)c1Cl,0.0,train,../data/images/P-gp/300.png
